date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:55	30912/30912	---M--	200	added ('OK')	application/x-javascript	etag:%2278c0-5e4a0db422a00%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	(from https://mophy.dexignzone.com/xhtml/form-wizard.html)
14:32:55	8069/8069	---M--	200	added ('OK')	text/css	etag:%221f85-5e49fa2558580%22	https://mophy.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:56	3141/3141	---M--	200	added ('OK')	text/css	etag:%22c45-5e49fe4327bc0%22	https://mophy.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:57	5962/5962	---M--	200	added ('OK')	text/css	etag:%22174a-5e49fed8e1d00%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:57	3656/3656	---M--	200	added ('OK')	text/css	etag:%22e48-5e49fda7b4d00%22	https://mophy.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:57	1985/1985	---M--	200	added ('OK')	text/css	etag:%227c1-5e49ff28fda00%22	https://mophy.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:58	4239/4239	---M--	200	added ('OK')	text/css	etag:%22108f-5e49ff28fda00%22	https://mophy.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:58	11157/11157	---M--	200	added ('OK')	application/x-javascript	etag:%222b95-5e49fe413f740%22	https://mophy.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:58	67268/67268	---M--	200	added ('OK')	application/x-javascript	etag:%22106c4-5e49fa2558580%22	https://mophy.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:32:59	12402/12402	---M--	200	added ('OK')	application/x-javascript	etag:%223072-5e49fa6261580%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
